DAY,FEMALE,MALE,ZOMBIE
3598,93863,93966,184107
3599,93840,93930,184157
3600,93816,93906,184198
3601,93792,93880,184228
3602,93765,93854,184273
3603,93743,93829,184318
3604,93704,93799,184378
3605,93678,93777,184427
3606,93647,93744,184485
3607,93631,93716,184533
3608,93601,93687,184583
3609,93586,93655,184627
3610,93566,93626,184676
3611,93526,93604,184740
3612,93500,93578,184785
3613,93480,93549,184830
3614,93459,93513,184893
3615,93428,93472,184957
3616,93408,93459,185001
3617,93375,93423,185069
3618,93351,93393,185124
3619,93318,93364,185183
3620,93281,93342,185243
3621,93252,93316,185300
3622,93230,93280,185360
3623,93210,93252,185410
3624,93175,93227,185466
3625,93152,93204,185522
3626,93123,93182,185571
3627,93102,93155,185623
3628,93079,93123,185675
3629,93063,93084,185735
3630,93035,93053,185788
3631,93009,93019,185842
3632,92984,92997,185899
3633,92954,92983,185951
3634,92924,92965,185994
3635,92890,92939,186051
3636,92859,92912,186110
3637,92837,92876,186172
3638,92812,92848,186223
3639,92793,92824,186271
3640,92773,92804,186308
3641,92742,92775,186365
3642,92720,92730,186426
3643,92688,92700,186493
3644,92662,92674,186543
3645,92635,92649,186589
3646,92599,92629,186648
3647,92575,92611,186685
3648,92544,92570,186756
3649,92506,92545,186808
3650,92477,92513,186865
